"fid","dim","iid","rep","basic.dim","basic.observations","basic.lower_min","basic.lower_max","basic.upper_min","basic.upper_max","basic.objective_min","basic.objective_max","basic.blocks_min","basic.blocks_max","basic.cells_total","basic.cells_filled","basic.minimize_fun","basic.costs_fun_evals","basic.costs_runtime","ela_distr.skewness","ela_distr.kurtosis","ela_distr.number_of_peaks","ela_distr.costs_fun_evals","ela_distr.costs_runtime","ela_meta.lin_simple.adj_r2","ela_meta.lin_simple.intercept","ela_meta.lin_simple.coef.min","ela_meta.lin_simple.coef.max","ela_meta.lin_simple.coef.max_by_min","ela_meta.lin_w_interact.adj_r2","ela_meta.quad_simple.adj_r2","ela_meta.quad_simple.cond","ela_meta.quad_w_interact.adj_r2","ela_meta.costs_fun_evals","ela_meta.costs_runtime","disp.ratio_mean_02","disp.ratio_mean_05","disp.ratio_mean_10","disp.ratio_mean_25","disp.ratio_median_02","disp.ratio_median_05","disp.ratio_median_10","disp.ratio_median_25","disp.diff_mean_02","disp.diff_mean_05","disp.diff_mean_10","disp.diff_mean_25","disp.diff_median_02","disp.diff_median_05","disp.diff_median_10","disp.diff_median_25","disp.costs_fun_evals","disp.costs_runtime","limo.avg_length.reg","limo.avg_length.norm","limo.length.mean","limo.length.sd","limo.cor.reg","limo.cor.norm","limo.ratio.mean","limo.ratio.sd","limo.sd_ratio.reg","limo.sd_ratio.norm","limo.sd_mean.reg","limo.sd_mean.norm","limo.costs_fun_evals","limo.costs_runtime","nbc.nn_nb.sd_ratio","nbc.nn_nb.mean_ratio","nbc.nn_nb.cor","nbc.dist_ratio.coeff_var","nbc.nb_fitness.cor","nbc.costs_fun_evals","nbc.costs_runtime","pca.expl_var.cov_x","pca.expl_var.cor_x","pca.expl_var.cov_init","pca.expl_var.cor_init","pca.expl_var_PC1.cov_x","pca.expl_var_PC1.cor_x","pca.expl_var_PC1.cov_init","pca.expl_var_PC1.cor_init","pca.costs_fun_evals","pca.costs_runtime","ic.h.max","ic.eps.s","ic.eps.max","ic.eps.ratio","ic.m0","ic.costs_fun_evals","ic.costs_runtime"
3,3,1,5,3,150,-5,-5,5,5,-1.3215212706225,3.07053712898204,1,1,1,1,TRUE,0,0,0.815038344836284,-0.211689040199177,1,0,0,0.677400914332639,1.61142464568781,0.431736885243547,2.7119966101722,6.28159581186197,0.674618194639932,0.980948144202042,8.13995161766455,0.991097284578698,0,0.0200000000000014,0.590270106480088,0.551558744107548,0.561225801647322,0.704323322718846,0.566358243575162,0.554651379308838,0.554586684236335,0.676779412961399,-0.272817364360829,-0.298593203566908,-0.292156423627645,-0.196875388090012,-0.28784483631878,-0.295615675677813,-0.295658619288015,-0.214548934904317,0,0,2.90368425615015,1,2.90368425615015,NA,NA,NA,6.28159581186197,NA,NA,NA,NA,NA,0,0,0.837354867631774,0.919837499228414,0.537382228662111,0.136050192911024,-0.386629080747614,0,0.00999999999999979,1,1,0.5,0.75,0.351070634349438,0.350924689248875,0.844679705838139,0.45067139313181,0,0.0199999999999996,0.785363995849832,0.845845845845846,1.71929573121019,0.345345345345345,0.47972972972973,0,0.17
3,3,1,6,3,150,-5,-5,5,5,-1.36404626905736,2.71928032774215,1,1,1,1,TRUE,0,0,0.710065141473797,-0.492488957318655,2,0,0,0.660670236057517,1.68452670593833,0.162185089781346,2.73073233829539,16.8371355343262,0.672107869787576,0.975054965848673,8.02298268043597,0.987367574388313,0,0,0.5760669026078,0.504730416307388,0.532369217127655,0.669605958118487,0.471321083000976,0.474311434822582,0.50977694933749,0.639207551148111,-0.282191813226243,-0.329677071023133,-0.311279254559054,-0.219927376114812,-0.351248481834604,-0.349261724837649,-0.325698825447682,-0.239706551257933,0,0,2.85046439964089,1,2.85046439964089,NA,NA,NA,16.8371355343262,NA,NA,NA,NA,NA,0,0,0.795226920411301,0.933344420213719,0.508863585585006,0.113280684427528,-0.34569994912091,0,0.0199999999999996,1,1,0.5,0.75,0.382368637831128,0.382387114525099,0.844074817382173,0.451467156505194,0,0,0.820761727320082,0.845845845845846,1.05931476351837,0.345345345345345,0.533783783783784,0,0.17
3,3,1,7,3,150,-5,-5,5,5,-1.32524650967943,2.70348612869805,1,1,1,1,TRUE,0,0,0.718056369432809,-0.595003491177865,2,0,0,0.656614544549838,1.67226292929584,0.275819609540933,2.70505571034421,9.80733645024888,0.655015738387531,0.983024812240221,7.19834552188357,0.990065659959938,0,0.00999999999999979,0.510343290781276,0.489872488225564,0.513049541981825,0.648420184457711,0.507742496197823,0.439486710235842,0.506760155816531,0.638124687684886,-0.325870973006973,-0.339494477436653,-0.324069938332434,-0.233979550210148,-0.326819158472698,-0.372135478400148,-0.327471353013701,-0.240255931355794,0,0,2.86896101495201,1,2.86896101495201,NA,NA,NA,9.80733645024888,NA,NA,NA,NA,NA,0,0,0.774058839226561,0.924912415298713,0.510769741593352,0.117950125778325,-0.315959371706931,0,0.0199999999999996,1,1,0.5,0.75,0.35443735923686,0.354110578184759,0.843174788686925,0.447109616237305,0,0,0.793974938170072,0.845845845845846,0.966017479952265,0.205205205205205,0.533783783783784,0,0.180000000000001
3,3,1,8,3,150,-5,-5,5,5,-1.42466682001746,2.8076470274641,1,1,1,1,TRUE,0,0,0.785478797430323,-0.13911149697684,1,0,0,0.671946392158583,1.60515346949775,0.384347134316739,2.70317661391034,7.03316448219608,0.667400744369252,0.978373515203051,7.16739797120742,0.988176099674119,0,0.0199999999999996,0.294238632594005,0.483356021245931,0.536359726485376,0.673626064995333,0.30810969551273,0.485779532334418,0.50635249276653,0.645910243116688,-0.469577282926597,-0.343748307838678,-0.308482370879191,-0.217152415384888,-0.459654489800656,-0.341620261444531,-0.327952699448386,-0.235238079632364,0,0,2.87240908104932,1,2.87240908104932,NA,NA,NA,7.03316448219608,NA,NA,NA,NA,NA,0,0,0.842912577611332,0.932329498462029,0.58811109566393,0.116842048201545,-0.370040541323784,0,0.0200000000000014,1,1,0.5,0.75,0.345600178582376,0.345518665951532,0.8450350781416,0.452911045742546,0,0,0.828129167183806,0.865865865865866,1.27381132318648,0.385385385385385,0.567567567567568,0,0.17
3,3,1,9,3,150,-5,-5,5,5,-1.41411085138854,2.66786940606539,1,1,1,1,TRUE,0,0,0.712653795626008,-0.587339630232452,3,0,0.0199999999999996,0.637910618001473,1.53218488864078,0.326064126594477,2.72011107164525,8.34225800935233,0.631497833244024,0.980822430923739,8.22751846968421,0.9896350975943,0,0,0.449028572906423,0.430160422698877,0.514838980995526,0.686905792657982,0.466651758267076,0.427224207814885,0.485696507099243,0.664071568779238,-0.366426104140966,-0.378974454986251,-0.322658586875645,-0.208224755375481,-0.35353367367225,-0.379668505784889,-0.340909726517339,-0.222672548792056,0,0,2.82063816382699,1,2.82063816382699,NA,NA,NA,8.34225800935233,NA,NA,NA,NA,NA,0,0,0.756621618141572,0.932779411741028,0.664175164153768,0.101980060779406,-0.370199614285444,0,0.0199999999999996,1,1,0.5,0.75,0.351910821025275,0.351873416995645,0.84236828666657,0.446023620622543,0,0,0.8230168591246,0.845845845845846,1.21642429385737,0.405405405405405,0.506756756756757,0,0.180000000000001
3,3,1,10,3,150,-5,-5,5,5,-1.34428804171097,3.15906490079279,1,1,1,1,TRUE,0,0,0.788815993178491,-0.294707884811749,2,0,0,0.67155756150146,1.58434771283385,0.341661950689559,2.72236627022924,7.96801126006227,0.66490235116005,0.977852755013152,7.34741709943859,0.987347857217722,0,0,0.503042484741941,0.473529844089602,0.567869882248419,0.696161070525531,0.560866970240782,0.428120890576626,0.531190278002563,0.67648885705499,-0.330951486317344,-0.35060558548912,-0.287779337994538,-0.202343142468486,-0.292917525611673,-0.381463935366354,-0.312712946747551,-0.215793568411867,0,0,2.85490495747857,1,2.85490495747857,NA,NA,NA,7.96801126006227,NA,NA,NA,NA,NA,0,0,0.746125864010429,0.917229152546468,0.530272426989199,0.133544275923456,-0.354847704849376,0,0.00999999999999979,1,1,0.5,0.75,0.356632636789997,0.35670905053981,0.845432033734117,0.455035625343186,0,0,0.784246437902932,0.865865865865866,0.944257242605741,0.365365365365365,0.445945945945946,0,0.190000000000001
3,3,2,1,3,150,-5,-5,5,5,-0.723709917212753,3.89491142333662,1,1,1,1,TRUE,0,0,2.0624556036618,3.65008320981738,9,0,0,0.510356061973955,-1.38486694166117,0.0202704321546571,2.51113752885801,123.881795400257,0.506570259756729,0.896294833796991,87.6497687524339,0.98317751556216,0,0,0.267329760399071,0.423951717715237,0.551784596278946,0.722266550792049,0.276765062531848,0.401417557986412,0.50702022034512,0.700404732812226,-0.487865195739035,-0.383574891952844,-0.298454453109392,-0.184935153958098,-0.48123454601612,-0.398291806455097,-0.328024668288083,-0.199348213041817,0,0,2.5224391286936,1,2.5224391286936,NA,NA,NA,123.881795400257,NA,NA,NA,NA,NA,0,0,0.918296974665366,0.929994575796103,0.58114725231842,0.122963446658389,-0.271829964709993,0,0.00999999999999979,1,1,0.5,0.75,0.368163503007709,0.367887607977867,0.835180736947259,0.431827712868021,0,0,0.785800503570845,1.14614614614615,0.265720110532451,-0.275275275275275,0.540540540540541,0,0.19
3,3,2,2,3,150,-5,-5,5,5,-0.71200223743601,3.82597772935015,1,1,1,1,TRUE,0,0,2.04531650711394,3.4889889534894,10,0,0,0.51690290415469,-1.37376206016317,0.0292970094534509,2.50477516165933,85.495933147685,0.506598880895724,0.899474539117124,188.688146964576,0.981521199510123,0,0.0200000000000014,0.402678238949079,0.486863652112478,0.613514570979946,0.696044094786869,0.384168762758103,0.490603496893244,0.56036383333445,0.658625669905543,-0.398109621721617,-0.342000795332984,-0.257589088462783,-0.202583897548871,-0.409919912861867,-0.339073040693518,-0.292637995983434,-0.227231304914518,0,0,2.5139410218739,1,2.5139410218739,NA,NA,NA,85.495933147685,NA,NA,NA,NA,NA,0,0,0.812761800095448,0.921195800296876,0.447840957503763,0.132492804334627,-0.306515019158669,0,0.00999999999999979,1,1,0.5,0.75,0.350378488314031,0.350198698545832,0.835827358446411,0.432342200605626,0,0.0199999999999996,0.758930509075647,1.14614614614615,0.384224084605506,-0.115115115115115,0.5,0,0.19
3,3,2,3,3,150,-5,-5,5,5,-0.716606087361906,3.81811570130357,1,1,1,1,TRUE,0,0,2.09052209751116,3.7715235508635,11,0,0.0100000000000016,0.515694693246532,-1.36742313959271,0.0459019227160728,2.48296670635007,54.0928693054648,0.517959793296368,0.900795878379795,327.11425939244,0.982038894960056,0,0,0.315043247946597,0.486884934895287,0.604929303753793,0.69687876755443,0.336342252496678,0.481938448024322,0.543181760379813,0.668005596049528,-0.455823295630663,-0.341466522247725,-0.262910652723964,-0.20172035494906,-0.440228012899052,-0.343648828697672,-0.303023940638968,-0.220223808573846,0,0,2.49195412392856,1,2.49195412392856,NA,NA,NA,54.0928693054648,NA,NA,NA,NA,NA,0,0,0.920966638131348,0.916418999865315,0.580644625653062,0.138826007598382,-0.29998706734764,0,0.0199999999999996,1,1,0.5,0.75,0.377279838633387,0.377312118785653,0.836809110278442,0.439898309707784,0,0,0.765994065087574,1.16616616616617,0.334598912054997,-0.115115115115115,0.506756756756757,0,0.18
3,3,2,4,3,150,-5,-5,5,5,-0.71128248605671,3.85857932302753,1,1,1,1,TRUE,0,0,2.07355552190591,3.69422851205156,8,0,0,0.503492342868585,-1.3000948523139,0.0732935738458626,2.47481347842628,33.7657634710356,0.502266704072691,0.900666340666436,25.7490042006532,0.980142718455888,0,0.00999999999999979,0.460180358048928,0.583249567609555,0.624010341399379,0.721311753333362,0.48272316831662,0.523130483447279,0.575662329614378,0.686466089729619,-0.359321446796697,-0.27740259279646,-0.250270900889554,-0.185503928007435,-0.344203937626567,-0.317316290384319,-0.282360794228295,-0.208630272775442,0,0,2.48387768225607,1,2.48387768225607,NA,NA,NA,33.7657634710356,NA,NA,NA,NA,NA,0,0,0.745079989836127,0.917285456561205,0.49030901573584,0.135419453919672,-0.281004213102978,0,0,1,1,0.5,0.75,0.34595968875784,0.345953764143148,0.83494149302409,0.429772054158046,0,0,0.701686609561348,1.12612612612613,0.305129701718287,-0.175175175175175,0.459459459459459,0,0.18
3,3,2,5,3,150,-5,-5,5,5,-0.713359202467338,3.90391957692562,1,1,1,1,TRUE,0,0,2.10891459248487,3.92226771430534,10,0,0.0199999999999996,0.515684257170666,-1.27821228101645,0.277915094820501,2.45740574084405,8.84228955764792,0.515880721013913,0.9000587891406,14.1482232332166,0.981835532074105,0,0,0.410664515020216,0.446870104458449,0.584674431877613,0.682937083366235,0.444939738052355,0.427335191009309,0.538220099398824,0.667253343738266,-0.392167702466054,-0.368075036763245,-0.276374455598159,-0.210986507214503,-0.369093532581185,-0.380799873141054,-0.307065712450431,-0.221263612681041,0,0.00999999999999979,2.50141935516698,1,2.50141935516698,NA,NA,NA,8.84228955764792,NA,NA,NA,NA,NA,0,0,0.914255214004348,0.925166695055364,0.501397384384636,0.142876387440707,-0.303153980629282,0,0.0199999999999996,1,1,0.5,0.75,0.346511865588985,0.34638455709434,0.836157947020434,0.434084811756394,0,0,0.773600591756323,1.10610610610611,0.231400538013065,-0.295295295295295,0.493243243243243,0,0.180000000000001
3,3,2,6,3,150,-5,-5,5,5,-0.728659291311206,3.87643344921099,1,1,1,1,TRUE,0,0,2.06320052555631,3.61389398736053,10,0,0,0.517209549849168,-1.41179643887566,0.0697409323762658,2.49883980652053,35.8303183134807,0.507202470463356,0.901399237507049,135.322649797697,0.980817800135297,0,0.0199999999999996,0.240204649821188,0.412363168403828,0.542659156638384,0.705300754360685,0.261479971597862,0.398417269014309,0.520076052558061,0.672842802896351,-0.505657117008523,-0.391082606708521,-0.304368343778435,-0.196127511045563,-0.491404896749582,-0.400287992792775,-0.319337281008634,-0.217687594758176,0,0,2.53081499716949,1,2.53081499716949,NA,NA,NA,35.8303183134807,NA,NA,NA,NA,NA,0,0,0.923552090935237,0.938932267179407,0.664959970587235,0.106480232085214,-0.3029645624597,0,0.0199999999999996,1,1,0.5,0.75,0.375913551280508,0.375881968173942,0.835542000392178,0.43067098724397,0,0.00999999999999979,0.70253646412191,1.08608608608609,0.305129701718287,-0.155155155155155,0.385135135135135,0,0.19
3,3,2,7,3,150,-5,-5,5,5,-0.709180531714286,3.88332759865564,1,1,1,1,TRUE,0,0,2.06509456127655,3.71490981161993,10,0,0,0.517373260318967,-1.2566472724622,0.00438957303108568,2.51580711179141,573.132533386551,0.519507796574042,0.899289913475648,47.3191413303711,0.980427877297129,0,0,0.502854866704473,0.502974204479916,0.506141172550262,0.670399286107093,0.548960521499381,0.525610299023882,0.487236207659066,0.647425276392634,-0.330831002402273,-0.33075158769371,-0.328644092012634,-0.219336622782296,-0.300621766311981,-0.316184894284053,-0.341761562572731,-0.234994144016285,0,0.0199999999999996,2.51581651617064,1,2.51581651617064,NA,NA,NA,573.132533386551,NA,NA,NA,NA,NA,0,0,0.87614613425278,0.92260228550508,0.390583016798801,0.135017194146997,-0.298626365812958,0,0.0200000000000014,1,1,0.5,0.75,0.356536023014274,0.356470851178905,0.836284577783898,0.434790397279339,0,0.00999999999999979,0.795412988106171,1.14614614614615,0.350384224529068,-0.135135135135135,0.5,0,0.17
3,3,2,8,3,150,-5,-5,5,5,-0.727645304138521,3.71658765265061,1,1,1,1,TRUE,0,0,2.0480516901697,3.46799824637637,11,0,0.00999999999999979,0.519025999465902,-1.36714017997283,0.0996178838706753,2.47951361384926,24.8902457822551,0.51737988761942,0.902993873933319,34.4417704644267,0.984547289538699,0,0,0.337465793687742,0.491357017421511,0.558559553867707,0.680203687647609,0.286107311496753,0.481163371640762,0.531395216694724,0.652155010686122,-0.441159187639804,-0.338688210895568,-0.29394030791414,-0.212941581013393,-0.47519927511805,-0.345361135744258,-0.311924546825646,-0.23154136390157,0,0,2.50692452739093,1,2.50692452739093,NA,NA,NA,24.8902457822551,NA,NA,NA,NA,NA,0,0,0.857237379616768,0.933083563512741,0.659639798316665,0.108546914867706,-0.269818455063553,0,0.00999999999999979,1,1,0.5,0.75,0.344043108906359,0.344134860540118,0.836460737378666,0.434919827364683,0,0.0199999999999996,0.772878352147972,1.18618618618619,0.342491568292033,-0.115115115115115,0.547297297297297,0,0.17
3,3,2,9,3,150,-5,-5,5,5,-0.720049893568298,3.85576294214318,1,1,1,1,TRUE,0,0,2.05220082816589,3.57202394724987,9,0,0,0.508400730992571,-1.24803391095971,0.179428733638871,2.49084476428068,13.8820840662784,0.501583526318938,0.904649656200654,36.8951548177562,0.983130042286168,0,0.00999999999999979,0.534668361389266,0.475273477910099,0.583307152360547,0.656010699541428,0.495406384069049,0.438947879556963,0.531776135065785,0.627646436200455,-0.309284908816703,-0.348762003423632,-0.276956902761883,-0.228634140897628,-0.333863611253852,-0.371219296318596,-0.309799619905545,-0.246367178554176,0,0,2.50410119574619,1,2.50410119574619,NA,NA,NA,13.8820840662784,NA,NA,NA,NA,NA,0,0,0.888120353323652,0.920478603286154,0.539923225407344,0.134276527371115,-0.306291226442263,0,0.0300000000000011,1,1,0.5,0.75,0.347946802255149,0.347937590652532,0.835253628240612,0.430128817269241,0,0,0.748080541047484,1.20620620620621,0.319524750575921,-0.115115115115115,0.466216216216216,0,0.17
3,3,2,10,3,150,-5,-5,5,5,-0.685388959223606,3.99682877338259,1,1,1,1,TRUE,0,0,2.11363648318537,3.92206055373812,10,0,0,0.512090582285387,-1.37570628514636,0.0469853521209873,2.49615970310558,53.1263381123114,0.502314593674642,0.897373503654643,30.7735954462307,0.979006346062164,0,0.0199999999999996,0.485450571123855,0.555619008752647,0.555994951088222,0.683847573927885,0.444049025840909,0.478188041608799,0.53014764721178,0.653092901022778,-0.342465890798072,-0.29576426185848,-0.295514047943904,-0.210419866676832,-0.369870430006277,-0.347157973280826,-0.31258959844094,-0.230794951056634,0,0.0199999999999996,2.51493000085591,1,2.51493000085591,NA,NA,NA,53.1263381123114,NA,NA,NA,NA,NA,0,0,0.681125798959404,0.918126681073132,0.503699338134534,0.12891830773102,-0.320766974978226,0,0.00999999999999979,1,1,0.5,0.75,0.354484062403883,0.354483025551822,0.835353729148008,0.430121919329704,0,0,0.767348765616957,1.20620620620621,0.278255940220713,-0.115115115115115,0.540540540540541,0,0.149999999999999
3,3,3,1,3,150,-5,-5,5,5,-1.16754127265762,3.45534813236963,1,1,1,1,TRUE,0,0,1.55247669722389,2.03152303773559,3,0,0,0.139945870862793,-0.962986599511365,0.031409251756447,1.30678334662471,41.6050454419527,0.130907840953611,0.877277952250868,12.7172980379588,0.970123411331082,0,0,0.270513770216306,0.524013698801879,0.58579333380532,0.705445270627888,0.233183807910726,0.476099039205414,0.538897796471492,0.677729408536258,-0.485137977565205,-0.316550226836318,-0.275464259813783,-0.195890861068379,-0.508313923988946,-0.347288119252536,-0.305659521608326,-0.213629590276182,0,0,1.43298410824598,1,1.43298410824598,NA,NA,NA,41.6050454419527,NA,NA,NA,NA,NA,0,0,0.841198607522222,0.927872390010769,0.63377813555711,0.125019516206913,-0.388964460853648,0,0.0299999999999994,1,1,0.75,1,0.355614222641407,0.355614367247961,0.810192931457361,0.344051252640427,0,0,0.788026864655073,1.20620620620621,0.803350197712473,0.345345345345345,0.472972972972973,0,0.17
3,3,3,2,3,150,-5,-5,5,5,-1.06531273441886,3.93807467654246,1,1,1,1,TRUE,0,0,1.93258023062747,3.91834830099656,5,0,0,0.231639040278549,-1.31328106881465,0.303712702668468,1.28604996771802,4.23442930249073,0.244822811993178,0.896405580976027,28.5489101353664,0.974730466136444,0,0.0199999999999996,0.378011190327366,0.406251260422813,0.505998654207199,0.701402844030415,0.409203702896069,0.39348193046566,0.484969614511799,0.660906072509443,-0.414273110805066,-0.395463927254077,-0.329027582298763,-0.198879418339008,-0.393036265092984,-0.403495414459661,-0.34263183454935,-0.225587417236561,0,0,1.6799431542269,1,1.6799431542269,NA,NA,NA,4.23442930249073,NA,NA,NA,NA,NA,0,0.0199999999999996,0.774681260713174,0.919815628704447,0.45846415397564,0.130894809684595,-0.388587357825997,0,0.00999999999999979,1,1,0.75,1,0.356664446558785,0.356561065916258,0.818265580925625,0.388670479290002,0,0,0.753850539599537,1.20620620620621,1.10928986489522,0.345345345345345,0.52027027027027,0,0.16
3,3,3,3,3,150,-5,-5,5,5,-1.06595231149726,4.26374532920901,1,1,1,1,TRUE,0,0,1.85090683324375,3.59723939115444,5,0,0,0.220528376926756,-1.21985442551212,0.14184089659342,1.4486076501056,10.2129053389867,0.212809975099238,0.889954115625111,13.7759475357801,0.973462905599136,0,0.0199999999999996,0.319608042293392,0.547918318607915,0.539245102578919,0.725907744379889,0.327020275253729,0.519252472518828,0.515542317860453,0.700392116226409,-0.452933470733775,-0.300948479312234,-0.306722195174013,-0.182461822532004,-0.44818945188499,-0.320167105952688,-0.322637986012816,-0.19953215271015,0,0,1.68540183085649,1,1.68540183085649,NA,NA,NA,10.2129053389867,NA,NA,NA,NA,NA,0,0,0.849974425541249,0.924318689761589,0.581248132415097,0.125759525823596,-0.376677023119455,0,0.00999999999999979,1,1,0.75,1,0.352330691347799,0.352126880160629,0.816461172050862,0.376417076012243,0,0.0200000000000014,0.806431504901549,1.14614614614615,0.966017479952265,0.205205205205205,0.52027027027027,0,0.15
3,3,3,4,3,150,-5,-5,5,5,-1.13794662858261,3.73513538216558,1,1,1,1,TRUE,0,0,1.62999889275147,2.36576209095862,5,0,0,0.208021471863357,-1.13417019731511,0.0652219297434364,1.42210533279379,21.8040977687708,0.197104080138982,0.889539598957895,18.2052073458976,0.97080111906045,0,0,0.382175762222643,0.448513874519467,0.622592370086408,0.706400839863585,0.367043105482911,0.420750562759846,0.594039428399193,0.682228819586864,-0.411528889380565,-0.36734148460129,-0.251388879369381,-0.19556457792701,-0.421841640153857,-0.386047667353417,-0.270557244648605,-0.211782377441953,0,0,1.62343804124829,1,1.62343804124829,NA,NA,NA,21.8040977687708,NA,NA,NA,NA,NA,0,0,0.916161463860333,0.928872945458567,0.552402860690707,0.12771609967881,-0.461810854225505,0,0.00999999999999979,1,1,0.75,1,0.350676760441169,0.350664116343727,0.816108578772206,0.37772639875311,0,0.0199999999999996,0.775662178720158,1.22622622622623,1.33390569003906,0.345345345345345,0.5,0,0.15
3,3,3,5,3,150,-5,-5,5,5,-1.16238255432475,3.31892876539565,1,1,1,1,TRUE,0,0,1.56950912591423,2.29025873567895,4,0,0,0.205556457865406,-1.19171979943786,0.0302801969860331,1.38387185179433,45.7022076980757,0.193456070640029,0.878957075672526,17.4659138992668,0.972626068045114,0,0,0.391321433735671,0.488741212974486,0.615804756713699,0.733556157860699,0.325204041487849,0.478608958535323,0.567048818459207,0.711217159685199,-0.405533138003839,-0.340627043115652,-0.255970739321847,-0.177518666490429,-0.450725677511439,-0.348259836841227,-0.289186993738994,-0.192890665263554,0,0.00999999999999979,1.68906016943195,1,1.68906016943195,NA,NA,NA,45.7022076980757,NA,NA,NA,NA,NA,0,0,0.971484806644299,0.92553941147019,0.541819817966007,0.127226746062764,-0.427590819410717,0,0.0200000000000014,1,1,0.75,1,0.358737758570672,0.358754817263337,0.814483990542414,0.360866794009694,0,0,0.77414523360275,1.10610610610611,1.42978423709493,0.245245245245245,0.533783783783784,0,0.15
3,3,3,6,3,150,-5,-5,5,5,-1.08767861093245,4.07000068586604,1,1,1,1,TRUE,0,0,1.71999588254339,3.16103299848151,4,0,0,0.204479687928694,-1.33461656182805,0.504871939139731,1.26249353469534,2.50062131962919,0.195158290301878,0.889114323890762,11.3069453104313,0.975498740794344,0,0,0.378405219535832,0.436244727294399,0.547123985488225,0.683694755860539,0.349528523367752,0.448983301899126,0.528009483709942,0.656622158695526,-0.413185886486273,-0.374738864345406,-0.301035310149623,-0.210254118611528,-0.431486580853475,-0.365513815129416,-0.313092243680969,-0.227777751996773,0,0.0199999999999996,1.63153394891272,1,1.63153394891272,NA,NA,NA,2.50062131962919,NA,NA,NA,NA,NA,0,0,0.911248920357601,0.92073220281934,0.663187243291722,0.129981700100108,-0.409311093647485,0,0.00999999999999979,1,1,0.75,1,0.339767657203644,0.339692557099593,0.815327225193485,0.371367822560337,0,0,0.742013935955713,1.16616616616617,1.46273335620113,0.365365365365365,0.432432432432432,0,0.16
3,3,3,7,3,150,-5,-5,5,5,-1.15123942713302,3.50567226200305,1,1,1,1,TRUE,0,0,1.58191812117975,2.41721158646891,2,0,0,0.189309982660297,-1.27912370239516,0.372250074796676,1.32280584887258,3.55354085447828,0.18356377754461,0.873719564773117,25.75769672327,0.967123855956636,0,0.0199999999999996,0.419648211450763,0.514698457694276,0.62070326906022,0.711804198343226,0.482666868807857,0.489029442536666,0.565238992934225,0.690467560012136,-0.386610161805859,-0.323290996077513,-0.252674280349221,-0.19198601212003,-0.344754983460032,-0.340514912858747,-0.289728251996215,-0.206274921891142,0,0,1.62285377804187,1,1.62285377804187,NA,NA,NA,3.55354085447828,NA,NA,NA,NA,NA,0,0,0.809950908506773,0.931482403769704,0.565864792099184,0.115224410608246,-0.38892085907859,0,0.0100000000000016,1,1,0.75,1,0.353652180730445,0.35359244951213,0.813414590102076,0.358415397607251,0,0.0199999999999996,0.797366649936751,1.22622622622623,1.01159111222383,0.345345345345345,0.533783783783784,0,0.16
3,3,3,8,3,150,-5,-5,5,5,-1.04547295058529,3.67873907177826,1,1,1,1,TRUE,0,0,1.57917395674911,2.23253926338773,4,0,0.00999999999999979,0.218642522896177,-1.28627956480759,0.274687639061912,1.3977952242857,5.08867173295208,0.201271976971167,0.886350766345872,29.1869835111208,0.970035625723978,0,0,0.361441185804409,0.418684734679858,0.569995498880476,0.693077685097174,0.329088960141572,0.399944197633057,0.562213179607103,0.662289288271811,-0.425255345804206,-0.387133367638804,-0.286366280999979,-0.204398329891427,-0.449082594821578,-0.401654766064893,-0.293038017860336,-0.226050837908316,0,0.0199999999999996,1.68498852871936,1,1.68498852871936,NA,NA,NA,5.08867173295208,NA,NA,NA,NA,NA,0,0,0.842533691660007,0.922371421101024,0.654324084924197,0.121214733090952,-0.442032836586994,0,0.00999999999999979,1,1,0.75,1,0.363986147412644,0.363772702611054,0.816190523424199,0.37491557567095,0,0,0.789619017251971,1.24624624624625,0.922497005259217,0.405405405405405,0.513513513513513,0,0.16
3,3,3,9,3,150,-5,-5,5,5,-1.08556759891628,4.43306702026707,1,1,1,1,TRUE,0,0,1.80175492863372,3.59154633392424,3,0,0,0.206380976755505,-1.17607207187804,0.147958054160284,1.35852828083208,9.1818474400885,0.194016068339003,0.880631774422787,62.5026844590949,0.971112035714021,0,0.0199999999999996,0.71767589709526,0.572016367550362,0.527335918968349,0.686203788955711,0.90112228022624,0.559415577938803,0.512972037296298,0.663867369344553,-0.187828298590938,-0.284734589362739,-0.314460186827122,-0.208766477315678,-0.0658642827730769,-0.293481453925602,-0.32441835761695,-0.223904178670429,0,0,1.60652966032085,1,1.60652966032085,NA,NA,NA,9.1818474400885,NA,NA,NA,NA,NA,0,0,0.519212219023787,0.914143647348572,0.400961378250466,0.128789116630764,-0.411960595319553,0,0.00999999999999979,1,1,0.75,1,0.37209450742847,0.372172935896546,0.816328025694639,0.380752915709657,0,0,0.811009151369171,1.32632632632633,1.27381132318648,0.385385385385385,0.466216216216216,0,0.17
